book_id,customer_ratings,helpful_votes,total_votes,price
44431065,4,7,8,2.459746227
47255065,3,2,2,2.475152669
51645455,5,12,13,2.535468524
50042615,4,3,5,2.622910931
36612193,5,12,17,2.532116648
51040892,5,3,7,2.823551048
52502741,4,4,4,2.520843765
51272729,5,9,13,2.32986234
53074765,3,32,45,2.505149978
52777522,5,3,3,2.560099599
50415869,5,1,1,2.662567421
52996207,4,12,14,2.339915844
32206618,3,0,0,2.607900921
13231896,5,3,15,3.250663919
49913381,5,9,10,2.679930738
31773819,5,0,1,2.591060372
49796552,5,4,4,2.595183079
49507094,5,10,10,2.593422249
29887387,5,5,5,2.59997417
51282679,5,1,2,2.548480427
51168175,2,1,4,2.234173665
51697838,5,30,30,2.339013224
52456406,5,34,35,2.869818208
50155149,5,1,2,2.548480427
51777338,1,2,2,2.698926573
45439336,5,2,4,2.723786808
40318148,5,3,5,2.634468861
52658227,5,15,36,2.494154594
30518628,3,3,4,2.566128872
36698911,5,1,1,2.662567421
51259583,5,5,17,3.714217399
12929966,5,4,17,2.612783857
53048778,1,2,3,2.874558831
52869320,5,3,3,2.560099599
18161090,5,5,6,2.491603376
35224541,1,6,6,2.43689529
52875788,2,0,1,2.406065461
52047009,3,8,9,2.764089905
32561073,5,12,13,2.535468524
37120136,5,10,12,2.566302549
38182165,1,6,8,2.638216332
13600041,4,8,10,2.847461344
50784754,3,1,4,2.744551598
52845727,5,12,13,2.535468524
36612193,5,9,11,2.895283229
51115553,4,4,4,2.520843765
16472121,5,1,1,2.662567421
52259714,4,65,66,2.519827994
36744229,5,0,0,2.671677871
28813471,5,3,3,2.560099599
49531504,3,0,0,2.607900921
52317960,5,5,6,2.491603376
42084192,4,1,9,2.045322979
53045223,4,2,3,2.620697396
52687412,3,1,1,2.579576635
53017133,2,27,41,2.57863921
15277410,5,2,5,2.676386169
33128164,5,1,1,2.662567421
24026471,5,3,3,2.560099599
51734438,4,11,18,2.396199347
50911175,5,11,12,2.507005774
33129401,5,1,13,2.644438589
35040522,1,124,138,2.477121255
25639355,5,4,7,2.585427305
26775911,5,2,3,2.563658776
37059762,5,1,1,2.662567421
34191557,4,3,3,2.462969623
52756915,5,19,21,2.581990586
52386777,5,9,11,2.895283229
50453622,5,1,2,2.548480427
31000578,5,0,0,2.671677871
51138878,4,2,3,2.620697396
35040846,5,27,32,2.739802049
52942492,5,1,1,2.662567421
52821243,5,5,5,2.59997417
50877031,5,8,11,2.612780515
50754060,5,4,6,2.62273894
29958383,2,0,5,2.255272505
50950064,4,0,0,2.68888917
50909784,4,34,40,2.612783857
44920047,3,19,19,2.853698212
49139502,5,4,4,2.595183079
36698911,4,3,5,2.622910931
43144901,5,3,4,2.551895471
52665974,5,2,3,2.563658776
52441996,4,19,22,2.545307116
48365237,5,0,3,2.513418639
39361943,4,2,5,2.577337819
32312362,5,22,24,2.797267541
48353219,4,5,8,2.504645341
13278312,5,1,2,2.548480427
50905336,2,4,8,2.372912003
13940592,1,1,1,2.392679156
52950414,5,58,61,2.890421019
51039581,4,1,1,2.589241108
32614102,3,5,5,2.530477967
14789770,4,5,7,2.625090483
39708226,5,5,7,2.502151243
51754573,5,26,30,2.823946141
48533212,5,23,28,2.542825427
48365237,5,1,1,2.662567421
42084192,4,12,20,2.836956737
34900712,5,1,4,2.518510278
51922946,5,43,45,2.971739591
52657479,5,11,13,2.713168011
33557117,5,1,1,2.662567421
24459146,5,10,10,2.593422249
13443710,5,35,48,2.738780558
52278567,5,7,8,2.583781481
27589639,3,13,14,2.702430536
52512227,1,0,0,2.410031731
32468699,5,74,74,2.507855872
35209253,4,13,13,2.717041111
13231896,5,3,11,2.658362492
49648653,4,11,11,2.756000012
53001635,5,4,4,2.595183079
15095104,5,2,2,2.572493593
13067023,5,5,5,2.59997417
51115553,4,4,4,2.520843765
28554304,5,2,2,2.572493593
49646604,5,1,2,2.548480427
14864009,5,11,19,2.581186602
24489667,5,7,7,2.561863602
36744229,5,3,11,2.658362492
52489456,5,8,10,2.632174342
15095104,5,6,6,2.649940707
21417496,3,6,20,3.012837225
15152386,5,7,11,2.58590572
36136052,5,1,1,2.662567421
12360844,2,2,20,2.565847819
28985913,5,3,4,2.551895471
12929966,3,16,27,2.301029996
14546514,5,0,1,2.591060372
46909483,5,17,18,2.686412249
31000578,3,4,8,2.581580688
52464229,5,8,10,2.632174342
36612193,5,5,7,2.502151243
52620958,5,3,3,2.560099599
28813471,5,10,11,2.728432893
33757019,5,0,0,2.671677871
52329041,2,18,33,3.151063253
30584907,5,3,3,2.560099599
49589430,5,5,7,2.502151243
21224429,4,9,9,2.542318009
37172633,5,1,1,2.662567421
36907667,5,22,27,2.441469926
52063173,3,14,22,2.950851459
48486228,5,43,46,2.354108439
17627107,3,25,35,2.477121255
35442098,5,2,3,2.563658776
51168175,2,2,5,2.49487549
52132402,3,3,3,2.732179601
24916403,5,4,4,2.595183079
38664991,5,4,7,2.585427305
37059762,4,3,3,2.462969623
50866420,2,24,36,2.467400671
12130838,5,4,5,2.508906307
51012163,3,10,11,2.740362689
52908537,4,9,9,2.542318009
52620171,5,6,8,2.594396235
52266433,5,6,6,2.649940707
36612193,5,14,14,2.695750948
28369237,5,3,6,2.697631521
52637640,4,5,5,2.638242332
15554051,5,22,22,2.409938468
30584907,5,9,13,2.32986234
50585182,5,12,16,2.707523349
52628783,1,30,35,2.95230801
42895310,5,26,28,2.496576979
52523671,5,12,16,2.707523349
37525237,5,2,2,2.572493593
14669383,4,3,6,2.796567451
50654599,3,2,5,2.472712134
51170382,5,19,19,2.747780686
39661769,5,13,15,2.288070401
16215322,5,10,23,2.492760389
26024576,5,0,0,2.671677871
52245653,5,14,16,2.472786373
46886063,2,21,35,2.565945608
52950632,5,31,36,2.457881897
49946487,1,4,62,2.198657087
51242329,3,6,8,2.969409957
46886063,5,2,6,2.603311662
15095104,5,2,2,2.572493593
51242329,4,3,3,2.462969623
52687412,4,8,13,2.302143432
36612193,5,6,7,2.54317199
18987303,1,3,4,2.874558831
52892411,5,9,9,2.642449808
38964457,5,26,26,2.736750726
52948604,4,22,24,2.822888159
51718901,1,2,7,2.644438589
31192811,5,4,7,2.585427305
45295289,3,1,2,2.619531284
36612193,5,4,5,2.508906307
33128164,3,21,33,3.302547372
12394932,5,2,2,2.572493593
53074962,4,1,3,2.466981379
29887387,5,2,2,2.572493593
29111282,5,6,10,2.447891716
40882846,5,16,21,2.535838394
51112163,3,23,28,2.625312451
52391941,4,3,3,2.462969623
20840100,5,7,23,2.645422269
40480307,5,3,3,2.560099599
38818661,5,23,31,2.624282096
51964936,4,6,11,2.79785831
52791584,5,5,5,2.59997417
52242741,4,10,10,2.751185751
19525068,5,15,35,2.494154594
24101598,5,58,58,2.557507202
52878657,4,8,13,2.302143432
13419128,3,3,6,2.387389826
38169153,5,17,18,2.686412249
43816721,4,0,1,2.510242662
51648684,5,0,0,2.671677871
49646604,1,19,82,2.729974286
40002315,5,9,11,2.895283229
52161299,2,1,1,2.538621234
19950129,4,2,2,2.531223906
53023614,4,6,7,2.741348166
25920483,5,8,8,2.49979011
33101928,4,10,13,2.321903932
26003331,2,4,42,2.654176542
50111575,5,12,16,2.707523349
26745223,5,0,0,2.671677871
52214971,3,1,1,2.579576635
29310574,5,6,7,2.54317199
24654845,5,0,6,2.929132708
50593065,5,5,5,2.59997417
48801519,5,7,9,2.549481546
52339852,5,0,0,2.671677871
53083923,5,3,3,2.560099599
44359438,2,3,3,2.446880881
52898208,5,7,7,2.561863602
35220172,4,0,2,2.611666993
28527576,5,1,2,2.548480427
43735339,4,0,0,2.68888917
51811859,5,9,9,2.642449808
49251296,5,24,25,2.576096504
12639375,5,6,6,2.649940707
50969711,4,16,17,2.470886331
13988414,5,3,3,2.560099599
46768869,5,2,3,2.563658776
44413504,5,2,4,2.723786808
25634897,5,14,58,2.886490725
37234590,5,4,6,2.62273894
51061824,1,56,68,2.605305046
52208391,4,2,2,2.531223906
52198821,5,2,2,2.572493593
51645455,5,760,793,2.740362689
51282561,5,20,22,2.514287897
49545100,1,4,6,2.504146751
50215223,5,29,35,2.673567392
49612555,4,7,8,2.459746227
52982062,4,225,232,2.992111488
53015479,5,10,10,2.593422249
16563628,5,0,9,2.708976527
49164331,5,6,6,2.649940707
35224302,3,7,8,2.864099907
51111181,5,3,12,2.498310554
40335434,5,12,14,2.494842877
52918265,5,1,1,2.662567421
50574208,5,7,7,2.561863602
51624230,4,2,2,2.531223906
50380829,5,9,13,2.32986234
50862682,5,0,2,2.783663576
46768869,5,1,2,2.548480427
52339852,5,0,0,2.671677871
53039549,5,17,18,2.686412249
49164331,5,1,1,2.662567421
38571003,5,2,2,2.572493593
14147653,5,2,2,2.572493593
12639375,4,2,3,2.620697396
42114121,4,0,0,2.68888917
49953171,5,41,42,2.515299861
36301933,2,15,27,2.683596317
17843658,5,2,5,2.676386169
51201496,5,6,7,2.54317199
52681575,4,3,4,2.597303148
38595192,5,83,85,2.758911892
16841256,3,3,8,2.602059991
51325837,5,14,15,2.608348249
53054493,4,5,5,2.638242332
32623344,5,9,10,2.679930738
22020648,5,34,36,2.860338007
52833260,5,1,1,2.662567421
52009166,2,8,14,2.675860795
35938065,5,16,16,2.648508778
51090446,4,2,5,2.577337819
44169705,5,1,1,2.662567421
51842900,5,2,2,2.572493593
49211203,5,1,1,2.662567421
39848700,4,0,33,2.98721923
18002168,5,1,1,2.662567421
13419128,2,5,19,2.519827994
53075343,4,29,33,3.079543007
25964398,5,3,4,2.551895471
15825859,5,2,5,2.676386169
49158278,5,2,3,2.563658776
36375560,5,10,11,2.728432893
24985957,4,34,35,2.37191161
51152825,2,26,33,2.755874856
52838651,4,4,9,2.941268376
13323535,5,17,19,2.593175671
31347350,4,7,7,2.828024148
52266433,5,49,51,3.01911629
50866420,5,7,7,2.561863602
41677820,4,0,0,2.68888917
51306378,5,9,9,2.642449808
52764345,5,10,14,2.862086336
13132581,5,6,9,2.499278834
36359235,2,0,8,2.749736316
12372934,5,0,4,2.51624383
42110953,4,81,82,2.471291711
34610342,2,3,4,2.401960243
44446005,5,12,14,2.494842877
22577539,5,124,127,2.029383778
52068680,5,1,4,2.518510278
14688225,5,36,48,2.559906625
43648402,5,8,10,2.632174342
15086118,5,26,29,3.081070765
52172447,5,38,40,2.752995305
12812972,5,22,27,2.441469926
48358035,4,10,12,2.894980766
52983051,3,4,5,2.568201724
46391573,4,3,5,2.622910931
53056150,5,13,15,2.288070401
49353331,5,2,2,2.572493593
13419128,5,6,7,2.54317199
43897201,2,24,36,2.467400671
52527287,4,15,17,2.568543088
43378861,5,35,39,2.484299839
19724372,5,4,5,2.508906307
51697838,5,17,18,2.686412249
35220172,4,2,4,2.476327883
17014688,5,4,4,2.595183079
50780253,5,2,2,2.572493593
52894753,5,5,6,2.491603376
52922397,5,4,4,2.595183079
51718901,5,21,33,2.419955748
53082166,5,2,4,2.723786808
52401273,4,2,2,2.531223906
46321596,5,10,11,2.728432893
51811859,3,11,11,3.176091259
42110953,4,22,24,2.822888159
50862682,5,0,0,2.671677871
52856541,5,0,0,2.671677871
46130033,5,4,4,2.595183079
36098744,5,0,0,2.671677871
43312617,5,18,18,2.687916486
24459146,5,38,54,2.562292864
50624483,4,18,24,2.892094603
38901759,4,1,2,2.558909412
45240616,5,2,2,2.572493593
45758397,5,2,5,2.676386169
52942855,4,4,4,2.520843765
50047931,5,2,3,2.563658776
49964627,5,2,2,2.572493593
38571003,4,5,5,2.638242332
52221495,5,3,3,2.560099599
52942855,5,3,3,2.560099599
51090446,5,31,32,2.748584183
38443590,5,0,0,2.671677871
36741057,5,14,15,2.608348249
42114121,4,0,2,2.611666993
52833260,5,6,8,2.594396235
52488153,5,3,3,2.560099599
48729327,5,15,20,2.64360215
45799067,5,0,0,2.671677871
52861083,5,1,1,2.662567421
38696908,1,5,16,2.827369273
20254112,5,0,8,2.609820538
42599340,5,12,13,2.535468524
25003502,5,15,18,2.742590886
33384104,5,4,4,2.595183079
53005995,5,33,37,2.653212514
53073420,5,1,1,2.662567421
49401815,5,1,1,2.662567421
30332017,5,21,21,2.544068044
52958960,5,5,7,2.502151243
35938065,5,11,11,2.587868598
32090369,5,2,2,2.572493593
48041045,4,1,2,2.558909412
52382720,5,9,12,2.468742115
52873329,5,1,1,2.662567421
37128633,5,7,8,2.583781481
38222899,5,9,9,2.642449808
50962815,5,7,8,2.583781481
30332017,5,13,15,2.288070401
53004889,1,6,14,2.372912003
49165417,5,0,0,2.671677871
52488153,3,3,12,2.777426822
52856541,5,4,4,2.595183079
38143293,5,10,10,2.593422249
51719402,3,27,33,2.477121255
26304335,5,5,5,2.59997417
24956486,2,6,7,2.643452676
52923690,4,7,9,2.881635687
49315939,5,6,7,2.54317199
52960761,3,11,12,2.930949031
52833260,5,2,14,2.681241237
25174704,4,24,25,2.372912003
52068680,3,0,7,3.423900919
51406912,4,3,4,2.597303148
46856618,5,8,11,2.612780515
39473064,4,1,1,2.589241108
53005721,4,2,3,2.620697396
13132581,4,3,4,2.597303148
51632618,3,17,20,2.932347483
32472982,5,0,0,2.671677871
35791744,5,5,6,2.491603376
31397749,5,5,5,2.59997417
52844004,5,30,34,2.574031268
36187525,5,1,2,2.548480427
52741358,5,6,6,2.649940707
49259243,5,12,12,2.640762237
51155994,5,7,14,2.399673721
51147790,5,98,101,2.652246341
14510402,5,13,13,2.533412638
45633306,4,22,37,2.584331224
53006195,4,3,38,2.474216264
52245268,5,3,8,2.225124555
31220767,5,17,18,2.686412249
52302186,5,11,13,2.713168011
52617445,5,5,5,2.59997417
52917713,5,1,1,2.662567421
50798943,1,11,22,3.02325246
21451966,4,2,5,2.577337819
23002478,4,3,15,2.315970345
52816490,5,2,2,2.572493593
40323703,5,11,15,2.573930874
19256862,2,9,16,2.399933182
13127399,5,3,9,2.887541502
51980862,5,1,4,2.518510278
49415134,3,7,9,2.44987196
38664341,5,8,11,2.612780515
34640487,5,1,1,2.662567421
19256862,4,1,1,2.589241108
49019402,5,5,7,2.502151243
50874414,4,2,2,2.531223906
38886335,5,11,23,2.492760389
39473064,2,6,10,2.432969291
51648684,5,1,2,2.548480427
51371503,5,1,1,2.662567421
14281882,3,3,14,3.313234292
49371105,4,4,6,2.55301041
13717609,5,18,24,1.919078092
34899721,5,3,6,2.697631521
13053506,2,3,4,2.401960243
13926134,3,38,41,2.257678575
51319144,5,2,2,2.572493593
50410338,5,10,12,2.566302549
51237651,5,4,4,2.595183079
29198141,3,0,0,2.607900921
48806525,3,8,9,2.764089905
12412432,5,24,30,2.625210001
36187525,5,0,0,2.671677871
30867019,5,6,6,2.649940707
52617445,3,0,0,2.607900921
47906955,5,11,11,2.587868598
53049736,5,10,10,2.593422249
40141270,5,2,3,2.563658776
31000578,5,0,0,2.671677871
32027068,5,1,1,2.662567421
33154007,5,14,14,2.695750948
49872586,5,41,41,2.515299861
52617445,1,15,27,2.056904851
13405213,5,3,10,2.58235186
47346111,4,7,7,2.828024148
39547094,3,14,15,2.545307116
50911226,4,1,1,2.589241108
52097610,5,5,6,2.491603376
22602291,5,2,2,2.572493593
34853717,1,11,46,2.933993164
50634190,5,6,7,2.54317199
53039876,1,3,8,2.582788337
50874414,3,2,6,2.886340512
53084107,4,1,1,2.589241108
35824515,5,0,0,2.671677871
51671918,5,0,4,2.51624383
33452358,5,2,2,2.572493593
40141270,4,14,16,2.342041505
52063187,5,4,6,2.62273894
49828921,5,2,6,2.603311662
52805202,5,16,24,3.155943018
52997168,4,9,15,2.437750563
15582751,5,6,7,2.54317199
17969267,4,1,3,2.466981379
35264253,5,0,1,2.591060372
23002478,5,3,10,2.58235186
41842113,5,3,5,2.634468861
52110311,1,15,56,2.553883027
20444001,5,13,13,2.533412638
27384773,2,2,3,2.552251748
39046667,5,3,14,2.056904851
49981511,4,6,6,2.558109645
51704473,5,32,37,2.880771482
39257593,4,3,3,2.462969623
31563574,4,1,1,2.589241108
51371503,5,3,5,2.634468861
51968721,1,13,35,3.1243216
12812972,4,4,5,2.700610815
38779105,5,0,0,2.671677871
52913530,4,1,1,2.589241108
43692826,5,1,2,2.548480427
19449063,3,7,12,2.491361694
50901606,5,2,2,2.572493593
21161426,3,20,20,2.399673721
49822451,5,3,5,2.634468861
32027068,5,7,8,2.583781481
35342839,4,2,2,2.531223906
52617445,1,2,8,2.67669361
13631520,5,1,2,2.548480427
52333106,5,2,4,2.723786808
14131015,4,7,12,3.021651074
52617445,5,0,0,2.671677871
46778619,5,8,9,2.453652861
45401585,5,1,1,2.662567421
36972136,5,3,5,2.634468861
50911226,4,6,6,2.558109645
38120600,5,7,7,2.561863602
52578015,4,9,10,2.768993759
52878657,2,6,14,2.731798207
52803292,5,5,6,2.491603376
15417982,3,7,18,2.269512944
52220693,3,9,13,2.442479769
19449063,5,14,14,2.695750948
45535471,5,3,3,2.560099599
31000578,5,11,11,2.587868598
45856869,5,0,1,2.591060372
38541226,5,9,15,2.524667824
51167884,4,16,19,2.531478917
51062975,4,32,86,2.31386722
52688197,4,4,33,2.530199698
19315939,4,7,10,2.454863304
37278219,4,1,1,2.589241108
52811948,5,9,12,2.468742115
31563574,4,0,0,2.68888917
36292439,3,8,23,2.795880017
52358602,4,5,5,2.638242332
51742815,3,8,8,2.451786436
52878657,5,1,1,2.662567421
47333518,5,7,7,2.561863602
12364409,4,0,3,2.847034239
49721883,2,3,3,2.446880881
42629968,5,22,28,2.390935107
49151336,5,3,3,2.560099599
49012948,5,3,5,2.634468861
52836189,4,2,5,2.577337819
12673461,5,0,0,2.671677871
49494069,5,28,28,2.362240339
49109688,4,3,3,2.462969623
13708592,5,0,0,2.671677871
49414619,1,1,40,2.563481085
51371503,5,2,2,2.572493593
24575695,5,7,7,2.561863602
30779486,5,8,9,2.453652861
15019587,5,1,2,2.548480427
45744272,1,14,17,2.793790385
51756176,4,4,4,2.520843765
16966237,2,4,9,1.991226076
35794913,4,4,4,2.520843765
13887091,5,9,9,2.642449808
52617445,5,2,9,2.749203526
39257593,4,2,3,2.620697396
52911925,3,3,9,2.697717432
52359850,4,0,4,2.629145625
47906955,5,11,11,2.587868598
49828921,5,4,6,2.62273894
50254310,5,5,5,2.59997417
51841551,5,16,18,2.7813727
52818819,5,12,25,2.883661435
50803849,5,4,5,2.508906307
13053506,5,3,7,2.823551048
52338284,5,18,21,2.867678069
52846971,5,8,8,2.49979011
52003746,5,11,11,2.587868598
22577539,5,8,12,2.749827281
46778619,5,9,9,2.642449808
50909784,1,10,13,3.059153035
52931691,4,3,3,2.462969623
40141270,5,6,9,2.499278834
15572397,5,2,25,2.582176428
39569598,5,9,12,2.468742115
53014245,2,18,23,2.271816766
12402997,4,0,4,2.629145625
44972065,5,5,5,2.59997417
21854447,3,2,2,2.475152669
51152855,5,4,5,2.508906307
13182663,5,1,1,2.662567421
50506685,2,2,12,2.178976947
52534844,4,3,3,2.462969623
31220767,2,1,1,2.538621234
52583860,5,32,35,2.584331224
31228929,4,5,7,2.625090483
52574502,4,6,6,2.558109645
35417238,5,4,5,2.508906307
51671918,4,14,17,2.703291378
52948604,5,4,7,2.585427305
52608318,4,14,22,2.603144373
29552803,5,6,6,2.649940707
50874414,3,1,12,2.720985744
13529234,4,1,1,2.589241108
50965334,3,24,25,2.328379603
49707334,5,9,30,2.117271296
31071880,4,11,16,2.255071349
12535055,5,6,6,2.649940707
36195190,1,23,54,2.719331287
49509189,4,9,11,2.312843244
52115054,4,9,10,2.768993759
14434882,5,22,23,2.615597634
50008913,4,2,2,2.531223906
44731853,5,3,3,2.560099599
16307317,5,41,44,2.303196057
52617445,4,6,6,2.558109645
50840028,4,24,26,3.68622412
17843658,5,0,4,2.51624383
45401585,5,4,5,2.508906307
52617445,4,5,5,2.638242332
38571734,2,2,5,2.49487549
52878657,2,12,19,2.505149978
37831369,5,8,12,2.749827281
38600367,1,10,11,3.039414119
52147634,5,5,5,2.59997417
52909801,5,112,118,2.298853076
31969111,4,3,8,2.201397124
37864027,5,0,0,2.671677871
28577929,4,8,8,2.803103814
12973006,5,2,2,2.572493593
49111542,4,5,7,2.625090483
36187525,4,1,1,2.589241108
39227194,1,4,22,2.187520721
16121903,5,1,8,2.561101384
50067221,3,1,4,2.744551598
49012944,4,4,4,2.520843765
25160195,4,0,2,2.611666993
52642082,4,11,11,2.756000012
12723106,5,1,1,2.662567421
31000578,5,2,4,2.723786808
24219237,5,0,4,2.51624383
21089971,5,6,6,2.649940707
51637930,5,3,4,2.551895471
52590451,1,20,52,3.049218023
53092367,4,31,34,2.737192643
52272923,5,17,22,2.549003262
51351143,5,46,52,2.642873301
15818731,5,3,3,2.560099599
33606262,5,11,12,2.507005774
39317669,4,8,9,2.6843535
32886242,4,3,4,2.597303148
52868410,5,12,14,2.494842877
23182922,5,2,4,2.723786808
52978794,5,36,40,2.746634199
52031319,5,10,10,2.593422249
49215899,5,11,12,2.507005774
52285531,4,2,4,2.476327883
38618332,5,6,10,2.447891716
45350669,5,5,7,2.502151243
28240864,4,5,6,2.540765632
51672089,5,3,3,2.560099599
37566013,5,1,3,2.558950495
44949153,5,1,13,2.644438589
12521505,5,0,14,2.590754954
12521505,5,4,9,2.431133634
51769030,3,20,31,2.968482949
52861083,5,1,2,2.548480427
38715994,1,65,95,2.596597096
26985540,5,0,0,2.671677871
37902578,5,2,4,2.723786808
50147532,5,12,12,2.640762237
43654173,3,2,3,2.395358132
50002760,5,59,60,2.663700925
12452818,5,0,0,2.671677871
50434567,4,3,4,2.597303148
51967687,5,3,4,2.551895471
19894899,4,1,2,2.558909412
38900447,5,1,3,2.558950495
52709854,5,14,17,2.176159829
34101928,5,23,23,3.155073455
43648753,5,6,6,2.649940707
34474941,5,1,4,2.518510278
29246582,5,7,9,2.549481546
32793507,5,4,7,2.585427305
50631009,5,18,18,2.687916486
52612775,5,7,24,2.62324929
52267856,5,56,57,2.261065558
53066804,5,9,11,2.895283229
32793507,5,3,14,2.056904851
40399999,5,7,8,2.583781481
52114634,5,12,16,2.707523349
51683615,5,2,2,2.572493593
30981352,5,3,3,2.560099599
12521505,4,2,13,2.303196057
13929001,1,4,30,3.27392678
53049953,5,2,2,2.572493593
26499611,5,3,4,2.551895471
33218652,4,18,26,2.477121255
53045223,4,82,84,2.731588765
12854662,5,1,1,2.662567421
47466131,4,0,3,2.847034239
38124250,4,9,13,2.662470728
53003781,4,8,12,3.021651074
50706027,4,3,4,2.597303148
51319939,5,1,2,2.548480427
21463109,5,3,3,2.560099599
41005852,5,5,5,2.59997417
31978304,5,5,8,2.634207078
20577079,5,11,11,2.587868598
31314367,4,0,0,2.68888917
52365447,5,42,46,2.752816431
29861597,5,3,5,2.634468861
52804975,5,10,11,2.728432893
14850089,5,33,36,2.649334859
14024860,4,1,3,2.466981379
52530538,5,10,11,2.728432893
53045223,4,1,2,2.558909412
41595376,4,8,11,2.752318203
51984395,5,3,3,2.560099599
49425571,5,7,13,2.601951404
19763233,5,0,4,2.51624383
52645690,1,10,25,2.11058971
18969652,3,4,22,2.830588669
48667410,5,3,9,2.887541502
12399750,5,6,7,2.54317199
14460702,5,3,3,2.560099599
53015768,4,10,11,2.429436903
52008531,3,8,9,2.764089905
50968809,5,27,29,2.672610443
27039625,5,2,3,2.563658776
34658173,5,9,9,2.642449808
43648753,5,4,8,2.240244891
47303730,5,3,3,2.560099599
50228920,5,18,18,2.687916486
43654173,5,10,12,2.566302549
12387039,5,1,1,2.662567421
38254481,5,9,9,2.642449808
47148685,5,6,7,2.54317199
49425097,4,58,61,2.602059991
26112091,5,13,17,2.516441795
16637636,1,73,75,3.371252629
12383935,5,1,1,2.662567421
45134456,1,5,10,2.252853031
52557653,2,9,40,2.155336037
40236381,4,3,5,2.622910931
52008531,3,23,31,2.625312451
52198789,5,22,23,2.615597634
29379786,5,0,0,2.671677871
52618991,5,2,2,2.572493593
25795525,4,1,2,2.558909412
20368462,5,6,6,2.649940707
30358313,4,3,4,2.597303148
39295375,5,5,6,2.491603376
52705209,4,3,3,2.462969623
52617445,3,7,12,2.491361694
12387039,5,0,0,2.671677871
49808640,5,14,15,2.608348249
28240864,5,6,7,2.54317199
19763233,5,23,28,2.542825427
12622993,5,24,49,2.791690649
35004134,4,5,5,2.638242332
21602611,5,4,16,2.681014925
52877716,5,2,3,2.563658776
49944666,4,7,10,2.454863304
49245503,5,3,4,2.551895471
52617445,4,12,12,2.648610927
46120187,4,28,36,2.527629901
51648684,4,7,8,2.459746227
36605832,5,17,18,2.686412249
53009961,5,26,29,3.081070765
29695062,5,2,3,2.563658776
31000578,4,13,16,2.799340549
12616943,5,1,3,2.558950495
52981470,5,84,85,2.758911892
30049060,5,0,0,2.671677871
14460702,5,8,9,2.453652861
51881262,4,5,6,2.540765632
33247015,4,27,27,2.586587305
52547971,4,18,21,2.954724791
22278495,5,0,0,2.671677871
32837626,5,10,10,2.593422249
49730387,5,18,18,2.687916486
31000578,3,2,10,3.410433035
28240864,4,4,7,2.6528579
51004720,2,0,1,2.406065461
53003781,5,17,17,2.668173165
52617445,4,9,9,2.542318009
52564732,5,40,44,2.612783857
51319939,5,2,5,2.676386169
52216737,2,6,8,2.45668967
36669012,5,2,2,2.572493593
25378536,4,5,9,2.772660759
51857989,5,2,2,2.572493593
17458198,4,0,23,2.552668216
51240927,5,7,9,2.549481546
52798708,2,40,42,2.545307116
52617445,5,4,4,2.595183079
32793507,4,4,5,2.700610815
41012525,5,5,6,2.491603376
36482895,5,1,1,2.662567421
36553418,1,10,58,2.471291711
53064437,2,5,13,2.683947131
52989182,5,52,52,2.77524626
52617445,5,10,12,2.566302549
52764345,5,6,6,2.649940707
52050826,4,0,0,2.68888917
50550939,5,3,7,2.823551048
45473710,5,2,2,2.572493593
12490147,5,6,6,2.649940707
19379098,1,5,5,2.779901129
51693847,2,5,17,2.683947131
43585849,5,3,5,2.634468861
52709854,5,68,81,2.587710965
52048190,5,134,143,2.269512944
17013103,5,2,4,2.723786808
50313044,4,49,56,3.125481266
12521505,5,4,37,2.622214023
37216695,5,9,17,2.689308859
42226551,4,7,14,2.793790385
38715994,5,27,29,2.672610443
29294716,5,1,6,2.392450698
52056008,5,1,1,2.662567421
15384391,5,1,1,2.662567421
17013103,5,2,6,2.603311662
42562990,5,37,39,2.292256071
48655965,5,1,1,2.662567421
14843158,3,1,4,2.744551598
51319939,5,8,9,2.453652861
53057371,4,31,32,2.274133273
52501449,5,3,3,2.560099599
52118148,4,12,12,2.648610927
14460702,4,4,4,2.520843765
45025121,1,4,13,3.06483222
19754734,3,1,3,2.721440182
51950980,5,0,0,2.671677871
50041759,5,3,4,2.551895471
52719490,5,44,46,2.178976947
53013629,2,29,30,2.51851394
52816817,1,8,23,2.796574333
52707049,5,92,97,1.84509804
37566013,5,2,5,2.676386169
52617445,5,1,2,2.548480427
52198789,2,9,15,2.399933182
19632444,5,1,3,2.558950495
45320896,1,38,57,2.532754379
12408909,5,5,15,2.399673721
50507335,5,35,36,2.859360493
52928785,4,0,2,2.611666993
15098823,4,2,3,2.620697396
14343468,5,10,15,2.670308719
33247015,5,75,78,2.432969291
34331550,5,4,4,2.595183079
52809057,4,160,173,2.012837225
52566026,4,0,0,2.68888917
29379786,4,3,4,2.597303148
12970178,5,1,1,2.662567421
40566505,5,3,4,2.551895471
52646955,5,12,12,2.640762237
52617445,5,4,5,2.508906307
51118924,4,53,62,3.155032229
52971159,1,127,173,3.204391332
35274334,3,4,6,2.519248873
50030548,5,5,8,2.634207078
42431330,4,1,15,2.643758789
47373894,2,2,2,2.552251748
53087149,5,13,17,2.516441795
52241825,5,0,0,2.671677871
50265760,5,2,2,2.572493593
15818731,3,10,10,2.456366033
52934870,4,11,17,3.007320953
44232839,5,0,0,2.671677871
26985540,5,1,1,2.662567421
13728645,5,21,21,2.544068044
